L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,39,0.7,4.0,2,0.78,39.15974485429404,-15.481022076408228,5.478887126263848,-7.6714307705904705,201.38828084630353,24.31799801969229,19.607048973790565,-1.27338892438449,227.19644111817183,1.8357238738028898,95.60586376232277,0.023897062946620064,222.09723185571147,26.719041835043946,26.627898534314152,-0.8686608034721868
10,39,0.7,4.0,3,0.78,39.08531206220152,-15.470065813723801,5.4687097266714915,-7.700084804698724,201.57812638950367,24.50655051166385,19.662601947510247,-1.273802818832889,226.4623439483843,1.1752622088428346,94.58030643069742,-0.8730377414159933,222.3122680616506,27.01603112444463,26.753398326327634,-0.6967763066559993
10,39,0.7,4.0,4,0.78,39.10119074474108,-15.464428149853992,5.448026076025423,-7.6825769537573105,201.63495240240516,24.338270738948097,19.619474876331974,-1.3268538489874602,227.45106362111522,2.5897502038970224,95.42748268335426,0.05003586806251496,221.76454958355276,26.438900953765444,26.610756730618483,-0.8367243989681299
10,39,0.7,4.0,5,0.78,39.11065750047025,-15.425664454646071,5.463022228882194,-7.648012417259086,201.26061320785084,24.32896139772086,19.76421226812986,-1.1683956877310955,226.5975016408557,1.5053771744922742,94.58925313686612,-0.6686676930301007,222.51747314604373,27.022150948025217,26.790428472403086,-0.6821049774386354
10,39,0.7,4.0,6,0.78,39.227319614476365,-15.660002792527255,5.532327922884394,-7.802179397983108,201.51561007541255,24.565066069602526,19.610625385110087,-1.3853423648171947,228.50193141094843,1.718159461328836,96.32245115989569,-0.42758056776790754,222.82307732557265,27.27938173148116,26.796665725340336,-0.7832801596051227
10,41,0.5,4.0,1,0.82,35.45440658818542,-16.058614455793393,4.5964131974767755,-6.12720373995121,216.84354892714728,37.52722128379007,20.249125019841948,1.9303173701914118,225.1739442473758,4.626648246185815,81.75866434890378,1.288095941451046,219.80726719657113,25.752809830672412,29.186579581703235,-0.7715266945194897
10,41,0.5,4.0,2,0.82,35.4872903543405,-16.130729081362617,4.598161900975313,-6.167533774190846,217.09612229364149,37.74094892410461,20.209405739312736,1.8952036818814164,224.97465920723948,4.824806173855196,81.67852023587861,1.3232428829843728,219.94373684854705,25.146624046377482,28.989491957666587,-1.1646925976713267
10,41,0.5,4.0,3,0.82,35.4334181356875,-15.986615342773229,4.5724969663233725,-6.075008973527777,216.8120921195924,37.44499243121537,20.206094727860066,1.8875047713643607,222.71711689789032,3.3064812020830994,80.0543003060492,0.3915002914572688,219.42783743165083,25.140272865729866,29.09649138546415,-0.8596835542731807
10,41,0.5,4.0,4,0.82,35.49775222976181,-16.054612140700453,4.604727986043008,-6.098716725152499,217.05454833722132,37.586210607416014,20.250144387364745,1.9296034721879267,224.9130136028346,5.534147946232081,80.74466182489897,0.9200171557110309,220.59842713444664,26.39452930164929,29.13601551094779,-0.8378125470973077
10,41,0.5,4.0,5,0.82,35.49978437038169,-16.06407298021985,4.604737481279628,-6.091676689566872,216.93565242729733,37.58406968979301,20.177759876802796,1.8701088684357967,223.21758851222665,3.62768751286685,80.24128387794806,0.3679209499683256,220.56710536946989,26.12099918270181,29.288666280703808,-0.6791833151525802
10,41,0.5,4.0,6,0.82,35.54698196990838,-16.038863615963855,4.636658034743635,-6.094310858128919,217.11790222426276,37.52047237811727,20.22115160551173,1.8788000538893002,224.75665576607372,5.147286512060333,80.86961037379123,0.7720143802197368,219.85238376284798,25.493161811015753,29.20964591599911,-0.7487940419444026
10,41,0.6,4.0,1,0.82,36.488395062511266,-15.861791275422604,4.7215946558975945,-6.25774674403768,211.33423476039735,35.247002192466894,19.577580964783046,1.7926786301150663,226.74273995762263,3.251599395937545,84.38886149407745,0.957568209327339,222.14591264568193,26.425017441358268,27.608954424307505,-1.2719280121538818
10,41,0.6,4.0,2,0.82,36.47945496902131,-15.856429538125003,4.732831496969847,-6.245649644947228,210.82634407168084,34.96379058666061,19.547357469487828,1.7562788957355462,226.34410820346662,3.175265277975831,84.01071563782207,0.8419507380130158,221.03439185553393,25.838526598738024,27.61817265247074,-1.2566559289085693
10,41,0.6,4.0,3,0.82,36.48047631473467,-15.861339053520371,4.725637586688647,-6.257804161921361,211.08603247572677,35.17136003285285,19.604197039111554,1.8337766577996,228.4533609178805,5.245526893717823,84.2747988270082,1.1454647202002477,220.96972954352182,25.647896020664724,27.655437402840484,-1.2037863863514455
10,41,0.6,4.0,4,0.82,36.51899552550662,-15.928743250728076,4.7374799979746935,-6.329043122959208,210.6029036383502,34.91409291011795,19.572715769441338,1.8014855152059024,228.1742078373693,4.489283330791222,84.66275085056994,0.8935165238368719,221.16649118683964,25.82454516974159,27.89704520913033,-1.044421219884285
10,41,0.6,4.0,5,0.82,36.52476717533598,-15.920477632686863,4.755008938051968,-6.270701166326691,210.65984563809525,35.163385643586956,19.613373652503892,1.8562879746681542,228.63639580186245,4.473862352647544,84.51162303009906,1.0124302927421955,221.3573849368779,25.924851577474044,27.75309638017178,-1.120927847593617
10,41,0.6,4.0,6,0.82,36.485450153334895,-15.820131465392652,4.735864360623841,-6.246627743009638,211.18999168610412,35.305144167609306,19.597418972496122,1.8307398984210352,228.899964396726,5.497738023895259,85.03406168063687,1.6611857404839931,220.85147339881715,25.608021684336723,27.74352439122564,-1.0837050337899736
10,41,0.7,4.0,1,0.82,37.351378663909856,-15.619524573335392,4.861770579755301,-6.3779589494912035,202.83875628062674,28.7636313653475,18.946191113557546,0.282083493681278,208.88718564640652,3.4862712434361756,77.1536103499075,0.36897020349243637,223.49482904968008,29.719070624966434,26.248194511911244,0.2552162469236712
10,41,0.7,4.0,2,0.82,37.39916799495482,-15.594896357177976,4.853058388038174,-6.407897307034531,202.25785205265134,28.218344425488777,18.892004266830465,0.1800991820015461,208.0995020441407,2.8572586167916385,77.2141016632614,0.27402081750289786,223.25658333246457,29.365896493680207,26.185494240444438,0.11788227928580522
10,41,0.7,4.0,3,0.82,37.343820669825064,-15.556518737881865,4.860692202421875,-6.3900105885771,202.171380836936,28.040243401818277,18.690114014336267,0.01673280609242845,206.47368232259797,2.071174708691595,76.82946658111555,0.27244851072636067,222.9189045267473,29.33225175605518,26.24180418842219,0.28031747609011026
10,41,0.7,4.0,4,0.82,37.37599167079127,-15.539660363187654,4.85365366530838,-6.376222406616406,202.462799699969,28.368670853232878,18.75006738468847,0.14847727335165584,208.4993089180429,3.675031919354396,76.97054808831021,0.23049648678333093,222.9463630741071,29.003054650830318,26.117086870263222,0.07274630503104676
10,41,0.7,4.0,5,0.82,37.42321345305713,-15.618870748686756,4.863301497954565,-6.405871743117112,202.24166606358799,28.37180095661011,18.830337352813093,0.1900588925201235,208.16210774553764,2.5454829338561566,77.47962105403471,0.26212045309569354,224.1122512416427,30.04393627358271,26.26276911210915,0.23351867633480214
10,41,0.7,4.0,6,0.82,37.386250254926935,-15.655391747990919,4.863567456974647,-6.435202477888519,202.49314591030617,28.600476322166628,18.835496683994435,0.19714016704776355,207.85057238279538,2.3375992558887346,77.12258936193882,0.08753007627163692,223.30422605256732,29.418020204773192,26.086073090302136,0.05405365962953208
