L,nup,delta,U,seed,apx,apy,chi_son_full,chi_son_vertex,chi_sext_full,chi_sext_vertex,chi_d_full,chi_d_vertex,chi_dxy_full,chi_dxy_vertex,n
12,72,0.5,6.0,2,-1,-1,2.499806354437226,-2.8275900229335926,21.252241923825142,3.040859490001268,18.923851625886215,1.9671764696963172,22.06297062190919,3.467130853968311,1.0
12,72,0.5,6.0,3,-1,-1,2.4876745528650774,-2.7275352472551138,21.418087713942267,3.0238805806616,18.59327635150976,1.726595728827326,22.01084316052847,3.465859825844139,1.0
12,72,0.5,6.0,4,-1,-1,2.493941806967986,-2.8638467393948894,21.430652008857724,3.2823585904848143,18.31856472958583,1.6252528832815345,22.17841275812895,3.559575547282428,1.0
12,72,0.5,6.0,5,-1,-1,2.463496367573991,-2.65373082879996,21.40866677445284,3.050760003733512,18.812494540364703,1.5802629863961937,22.43578670808522,3.4831031438595774,1.0
12,72,0.5,6.0,6,-1,-1,2.481875656659944,-2.687760669209348,21.421917302441543,3.1064675965230237,18.796291199118972,1.9969110124146712,22.05335489141358,3.4506766024287017,1.0
12,72,0.5,6.0,1,-1,1,2.481313926483211,-2.762664478780505,22.143577862132037,3.607552697834735,18.920148191238763,1.4934016802010843,25.609335809449796,4.521303597669657,1.0
12,72,0.5,6.0,2,-1,1,2.487717501173717,-2.7687228867653895,22.024223934124713,3.4343872236423763,19.520541438657027,1.83745666285756,25.408049192321997,4.440902647464842,1.0
12,72,0.5,6.0,3,-1,1,2.4857413473254204,-2.7252819884079864,22.028069149158036,3.4514248885570966,19.54394134880874,1.846402713819811,25.32217546552034,4.2700428075439305,1.0
12,72,0.5,6.0,4,-1,1,2.482279497715198,-2.80126772470563,21.925382302541095,3.5124377746588338,19.773045997352813,2.164732456173632,25.525491540775995,4.5154206845052105,1.0
12,72,0.5,6.0,5,-1,1,2.4824613929746127,-2.8211769473583077,22.169400367639213,3.5585275189564256,19.85112435351417,1.917121117917723,25.051747015599343,4.222711252908489,1.0
12,72,0.5,6.0,6,-1,1,2.480482605139909,-2.699433873841072,21.99298126281347,3.369078582792927,19.597455341066663,2.1037856915291995,25.0828607183893,4.175250396490395,1.0
12,72,0.6,6.0,1,-1,1,2.6061653314923667,-2.9476730998235015,21.464908563105592,3.336662033063471,19.85246856752344,2.3745519056363937,24.851488075486508,4.196101009734619,1.0
12,72,0.6,6.0,2,-1,1,2.6340800553570043,-3.0344650836917553,21.627780387936507,3.5238254959581505,19.178870581950022,1.6184872080481434,25.15824136059253,4.4832663217583235,1.0
12,72,0.6,6.0,3,-1,1,2.6053398727040338,-2.9656025846412684,21.41880937625714,3.326036659622482,18.96402053013918,1.579467510960814,24.916162196787347,4.183737596274696,1.0
12,72,0.6,6.0,4,-1,1,2.6202213519048057,-2.9933347131583665,21.444475805757463,3.282571281875934,19.135608355393913,1.7575053372478693,25.081880893678267,4.356875301735508,1.0
12,72,0.6,6.0,5,-1,1,2.603081639750132,-2.9498068376580884,21.497273728014136,3.3217870913441474,19.874664397479,2.355869143056029,24.95025331858779,4.259561504317807,1.0
12,72,0.6,6.0,6,-1,1,2.608714842505324,-2.9214808197632314,21.538828979644443,3.3214172431377436,19.24599449055621,1.8495420153592117,24.94158223366464,4.166355640668028,1.0
12,72,0.7,6.0,1,-1,1,2.701143193266573,-2.996056555560082,20.854782348770502,3.109730606531424,18.697633664451622,1.6849504814894842,24.300954391639756,3.9826570297131303,1.0
12,72,0.7,6.0,2,-1,1,2.681332301092413,-2.889469162917804,20.773769545403628,2.964403172903855,18.423502572038178,1.474463069766466,24.18391157188603,3.806596895120371,1.0
12,72,0.7,6.0,3,-1,1,2.70741540329844,-2.995330828886432,20.963684150899912,3.078311359328128,18.74114615266775,1.5976792804038904,24.202220347717866,3.856303632420496,1.0
12,72,0.7,6.0,4,-1,1,2.705940609504675,-3.0510379332879785,20.986612115434873,3.1872836672750795,18.65455138199335,1.647981878156084,24.327798771305385,3.9897817722179183,1.0
12,72,0.7,6.0,5,-1,1,2.709540093155623,-3.0308910649633347,21.02793124461731,3.1744078235579996,18.58843700826739,1.4561549836097538,24.300961136151567,3.954237651972336,1.0
12,72,0.7,6.0,6,-1,1,2.706923746293184,-2.9967719951171317,20.88252533315255,3.128701643883241,18.418578577152953,1.4017440492795392,24.346242910835503,3.972982901902017,1.0
12,72,0.0,6.0,1,-1,1,1.9244033517763,-2.3348341224620732,24.29900548167613,4.746306255431483,21.18304964142131,4.709498731415477,19.72617891353076,-1.6803937294707694,1.0
12,72,0.0,6.0,2,-1,1,1.8913847413383684,-1.9486448429009475,24.553415154803712,4.320908129251761,20.64606047247741,3.293214878729708,19.809387267004627,-1.0188542201199,1.0
12,72,0.0,6.0,3,-1,1,1.8667548478126037,-2.0126208176945797,24.159910410124365,4.316820645449952,20.11851413815648,3.2133229190032173,18.89591701584484,-1.3319529164794528,1.0
