L,U,n,delta,seed,qx,qy,kind,S_peak,S_pipi,m_peak,m_pipi
10,0.0,0.88,0.4,3,0.8,1.0,spiral,0.16850227728761352,0.16457383330192835,0.04104902889078054,0.04056770061291721
10,0.0,0.88,0.4,4,0.8,1.0,spiral,0.16850227728761352,0.16457383330192835,0.04104902889078054,0.04056770061291721
10,0.0,0.88,0.4,5,0.8,1.0,spiral,0.16850227728761352,0.16457383330192835,0.04104902889078054,0.04056770061291721
10,0.0,0.88,0.4,6,0.8,1.0,spiral,0.16850227728761352,0.16457383330192835,0.04104902889078054,0.04056770061291721
10,0.0,0.88,0.5,1,1.0,0.0,stripe,0.15797889745574706,0.14027221450456293,0.03974655927948318,0.037452932395816874
10,0.0,0.88,0.5,2,1.0,0.0,stripe,0.15797889745574706,0.14027221450456293,0.03974655927948318,0.037452932395816874
10,0.0,0.88,0.5,3,1.0,0.0,stripe,0.15797889745574706,0.14027221450456293,0.03974655927948318,0.037452932395816874
10,0.0,0.88,0.5,4,1.0,0.0,stripe,0.15797889745574706,0.14027221450456293,0.03974655927948318,0.037452932395816874
10,0.0,0.88,0.5,5,1.0,0.0,stripe,0.15797889745574706,0.14027221450456293,0.03974655927948318,0.037452932395816874
10,0.0,0.88,0.5,6,1.0,0.0,stripe,0.15797889745574706,0.14027221450456293,0.03974655927948318,0.037452932395816874
10,0.0,0.88,0.6,1,1.0,0.0,stripe,0.16260377371888488,0.1347362293058838,0.04032415823286146,0.03670643394636474
10,0.0,0.88,0.6,2,1.0,0.0,stripe,0.16260377371888488,0.1347362293058838,0.04032415823286146,0.03670643394636474
10,0.0,0.88,0.6,3,1.0,0.0,stripe,0.16260377371888488,0.1347362293058838,0.04032415823286146,0.03670643394636474
10,0.0,0.88,0.6,4,1.0,0.0,stripe,0.16260377371888488,0.1347362293058838,0.04032415823286146,0.03670643394636474
10,0.0,0.88,0.6,5,1.0,0.0,stripe,0.16260377371888488,0.1347362293058838,0.04032415823286146,0.03670643394636474
10,0.0,0.88,0.6,6,1.0,0.0,stripe,0.16260377371888488,0.1347362293058838,0.04032415823286146,0.03670643394636474
10,0.0,0.88,0.7,1,1.0,0.0,stripe,0.16824256308531127,0.12451697302868633,0.0410173820575267,0.035286962610670575
10,0.0,0.88,0.7,2,1.0,0.0,stripe,0.16824256308531127,0.12451697302868633,0.0410173820575267,0.035286962610670575
10,0.0,0.88,0.7,3,1.0,0.0,stripe,0.16824256308531127,0.12451697302868633,0.0410173820575267,0.035286962610670575
10,0.0,0.88,0.7,4,1.0,0.0,stripe,0.16824256308531127,0.12451697302868633,0.0410173820575267,0.035286962610670575
10,0.0,0.88,0.7,5,1.0,0.0,stripe,0.16824256308531127,0.12451697302868633,0.0410173820575267,0.035286962610670575
10,0.0,0.88,0.7,6,1.0,0.0,stripe,0.16824256308531127,0.12451697302868633,0.0410173820575267,0.035286962610670575
10,0.0,1.0,0.0,1,1.0,1.0,Neel,0.2084362462505409,0.2084362462505409,0.04565481861211814,0.04565481861211814
10,0.0,1.0,0.0,2,1.0,1.0,Neel,0.2084362462505409,0.2084362462505409,0.04565481861211814,0.04565481861211814
10,0.0,1.0,0.0,3,1.0,1.0,Neel,0.2084362462505409,0.2084362462505409,0.04565481861211814,0.04565481861211814
10,0.0,1.0,0.0,4,1.0,1.0,Neel,0.2084362462505409,0.2084362462505409,0.04565481861211814,0.04565481861211814
10,0.0,1.0,0.0,5,1.0,1.0,Neel,0.2084362462505409,0.2084362462505409,0.04565481861211814,0.04565481861211814
10,0.0,1.0,0.0,6,1.0,1.0,Neel,0.2084362462505409,0.2084362462505409,0.04565481861211814,0.04565481861211814
10,0.0,1.0,0.1,1,1.0,0.8,spiral,0.20281717477304473,0.20108448802996035,0.04503522785254281,0.04484244507494661
10,0.0,1.0,0.1,2,1.0,0.8,spiral,0.20281717477304473,0.20108448802996035,0.04503522785254281,0.04484244507494661
10,0.0,1.0,0.1,3,1.0,0.8,spiral,0.20281717477304473,0.20108448802996035,0.04503522785254281,0.04484244507494661
10,0.0,1.0,0.1,4,1.0,0.8,spiral,0.20281717477304473,0.20108448802996035,0.04503522785254281,0.04484244507494661
10,0.0,1.0,0.1,5,1.0,0.8,spiral,0.20281717477304473,0.20108448802996035,0.04503522785254281,0.04484244507494661
10,0.0,1.0,0.1,6,1.0,0.8,spiral,0.20281717477304473,0.20108448802996035,0.04503522785254281,0.04484244507494661
10,0.0,1.0,0.2,1,1.0,1.0,Neel,0.19648405114634465,0.19648405114634465,0.04432652153579668,0.04432652153579668
10,0.0,1.0,0.2,2,1.0,1.0,Neel,0.19648405114634465,0.19648405114634465,0.04432652153579668,0.04432652153579668
10,0.0,1.0,0.2,3,1.0,1.0,Neel,0.19648405114634465,0.19648405114634465,0.04432652153579668,0.04432652153579668
10,0.0,1.0,0.2,4,1.0,1.0,Neel,0.19648405114634465,0.19648405114634465,0.04432652153579668,0.04432652153579668
10,0.0,1.0,0.2,5,1.0,1.0,Neel,0.19648405114634465,0.19648405114634465,0.04432652153579668,0.04432652153579668
10,0.0,1.0,0.2,6,1.0,1.0,Neel,0.19648405114634465,0.19648405114634465,0.04432652153579668,0.04432652153579668
10,0.0,1.0,0.3,1,1.0,1.0,Neel,0.18496397637315276,0.18496397637315276,0.043007438469775526,0.043007438469775526
10,0.0,1.0,0.3,2,1.0,1.0,Neel,0.18496397637315276,0.18496397637315276,0.043007438469775526,0.043007438469775526
10,0.0,1.0,0.3,3,1.0,1.0,Neel,0.18496397637315276,0.18496397637315276,0.043007438469775526,0.043007438469775526
10,0.0,1.0,0.3,4,1.0,1.0,Neel,0.18496397637315276,0.18496397637315276,0.043007438469775526,0.043007438469775526
10,0.0,1.0,0.3,5,1.0,1.0,Neel,0.18496397637315276,0.18496397637315276,0.043007438469775526,0.043007438469775526
10,0.0,1.0,0.3,6,1.0,1.0,Neel,0.18496397637315276,0.18496397637315276,0.043007438469775526,0.043007438469775526
10,0.0,1.0,0.4,1,1.0,1.0,Neel,0.1695738333019279,0.1695738333019279,0.04117934352341328,0.04117934352341328
10,0.0,1.0,0.4,2,1.0,1.0,Neel,0.1695738333019279,0.1695738333019279,0.04117934352341328,0.04117934352341328
10,0.0,1.0,0.4,3,1.0,1.0,Neel,0.1695738333019279,0.1695738333019279,0.04117934352341328,0.04117934352341328
10,0.0,1.0,0.4,4,1.0,1.0,Neel,0.1695738333019279,0.1695738333019279,0.04117934352341328,0.04117934352341328
10,0.0,1.0,0.4,5,1.0,1.0,Neel,0.1695738333019279,0.1695738333019279,0.04117934352341328,0.04117934352341328
10,0.0,1.0,0.4,6,1.0,1.0,Neel,0.1695738333019279,0.1695738333019279,0.04117934352341328,0.04117934352341328
10,0.0,1.0,0.5,1,1.0,1.0,Neel,0.1602712379442461,0.1602712379442461,0.04003389038605243,0.04003389038605243
10,0.0,1.0,0.5,2,1.0,1.0,Neel,0.1602712379442461,0.1602712379442461,0.04003389038605243,0.04003389038605243
10,0.0,1.0,0.5,3,1.0,1.0,Neel,0.1602712379442461,0.1602712379442461,0.04003389038605243,0.04003389038605243
10,0.0,1.0,0.5,4,1.0,1.0,Neel,0.1602712379442461,0.1602712379442461,0.04003389038605243,0.04003389038605243
10,0.0,1.0,0.5,5,1.0,1.0,Neel,0.1602712379442461,0.1602712379442461,0.04003389038605243,0.04003389038605243
10,0.0,1.0,0.5,6,1.0,1.0,Neel,0.1602712379442461,0.1602712379442461,0.04003389038605243,0.04003389038605243
10,0.0,1.0,0.6,1,0.0,1.0,stripe,0.16384487629941,0.1523620395893134,0.04047775639773158,0.03903358036221036
10,0.0,1.0,0.6,2,0.0,1.0,stripe,0.16384487629941,0.1523620395893134,0.04047775639773158,0.03903358036221036
10,0.0,1.0,0.6,3,0.0,1.0,stripe,0.16384487629941,0.1523620395893134,0.04047775639773158,0.03903358036221036
10,0.0,1.0,0.6,4,0.0,1.0,stripe,0.16384487629941,0.1523620395893134,0.04047775639773158,0.03903358036221036
10,0.0,1.0,0.6,5,0.0,1.0,stripe,0.16384487629941,0.1523620395893134,0.04047775639773158,0.03903358036221036
10,0.0,1.0,0.6,6,0.0,1.0,stripe,0.16384487629941,0.1523620395893134,0.04047775639773158,0.03903358036221036
10,0.0,1.0,0.7,1,1.0,0.0,stripe,0.16803210938394475,0.14564673322822827,0.040991719820464324,0.03816369128218971
10,0.0,1.0,0.7,2,1.0,0.0,stripe,0.16803210938394475,0.14564673322822827,0.040991719820464324,0.03816369128218971
10,0.0,1.0,0.7,3,1.0,0.0,stripe,0.16803210938394475,0.14564673322822827,0.040991719820464324,0.03816369128218971
10,0.0,1.0,0.7,4,1.0,0.0,stripe,0.16803210938394475,0.14564673322822827,0.040991719820464324,0.03816369128218971
10,0.0,1.0,0.7,5,1.0,0.0,stripe,0.16803210938394475,0.14564673322822827,0.040991719820464324,0.03816369128218971
10,0.0,1.0,0.7,6,1.0,0.0,stripe,0.16803210938394475,0.14564673322822827,0.040991719820464324,0.03816369128218971
10,2.0,0.5,0.0,1,0.4,1.0,spiral,0.14912781193467556,0.1322255240377665,0.03861707031024953,0.03636282772802007
10,2.0,0.5,0.0,2,0.4,1.0,spiral,0.1496944765235646,0.13175556923974527,0.038690370445831165,0.03629814998588017
10,2.0,0.5,0.0,3,0.4,1.0,spiral,0.14894028081158145,0.13216158703354286,0.03859278181364767,0.036354035131405
10,2.0,0.5,0.0,4,1.0,0.4,spiral,0.15095763985708116,0.1321701010278656,0.038853267540463206,0.036355206095945274
10,2.0,0.5,0.0,5,0.4,1.0,spiral,0.15191408117252655,0.13219351319303219,0.03897615696455033,0.03635842587255837
10,2.0,0.5,0.0,6,0.4,1.0,spiral,0.1501861969912997,0.1319012775241601,0.03875386393526453,0.036318215474353925
10,2.0,0.5,0.1,1,1.0,0.4,spiral,0.14941203354339305,0.13133175118418836,0.0386538527890032,0.03623972284444079
10,2.0,0.5,0.1,2,0.4,1.0,spiral,0.1492155478791386,0.13134720356574003,0.03862842837589158,0.036241854749135015
10,2.0,0.5,0.1,3,0.4,1.0,spiral,0.149495730557526,0.13202935672820681,0.03866467775082653,0.0363358441113189
10,2.0,0.5,0.1,4,1.0,0.4,spiral,0.15034181413813252,0.13138529792594103,0.03877393636686022,0.0362471099435446
10,2.0,0.5,0.1,5,0.4,1.0,spiral,0.15155579558322568,0.13166505226866623,0.03893016768307397,0.036285679305845475
10,2.0,0.5,0.1,6,0.4,1.0,spiral,0.14927469554015144,0.13146927607537354,0.03863608359295122,0.036258692209644505
10,2.0,0.5,0.2,1,1.0,0.4,spiral,0.14996394220292958,0.1298003591142906,0.038725178140704475,0.036027816907813134
10,2.0,0.5,0.2,2,0.4,1.0,spiral,0.14991468676344083,0.12977313444531968,0.03871881800409729,0.0360240384251016
10,2.0,0.5,0.2,3,0.4,1.0,spiral,0.1500162655280569,0.13015463821275697,0.038731933275794134,0.03607695084299073
10,2.0,0.5,0.2,4,1.0,0.4,spiral,0.1499568634444493,0.13022731671120186,0.03872426415626891,0.036087022142482446
10,2.0,0.5,0.2,5,0.4,1.0,spiral,0.15240187498057958,0.12958267598861978,0.0390386827365601,0.03599759380689489
10,2.0,0.5,0.2,6,0.4,1.0,spiral,0.15055066598717232,0.1296123916280684,0.03880085900945652,0.036001721018316384
10,2.0,0.5,0.3,1,0.4,1.0,spiral,0.15036776671840732,0.12782930206432308,0.038777282875210234,0.03575322391957445
10,2.0,0.5,0.3,2,0.4,1.0,spiral,0.15001712522532998,0.12799718409246746,0.038732044256058834,0.03577669410279092
10,2.0,0.5,0.3,3,1.0,0.4,spiral,0.15098250502157282,0.12767997960664354,0.038856467289445244,0.03573233544097608
10,2.0,0.5,0.3,4,0.4,1.0,spiral,0.15078856734146867,0.1276324129731798,0.038831503620316926,0.03572567885613649
10,2.0,0.5,0.3,5,0.4,1.0,spiral,0.15331858607321186,0.127004770747069,0.03915591731439986,0.03563772870807973
10,2.0,0.5,0.3,6,0.4,1.0,spiral,0.1520398474941325,0.12745564903992782,0.03899228737765104,0.035700931225939724
10,2.0,0.5,0.4,1,0.0,1.0,stripe,0.15817042434593334,0.112136611113727,0.03977064549965632,0.033486805030299174
10,2.0,0.5,0.4,2,1.0,0.2,spiral,0.15554922435752488,0.11239147902619984,0.0394397292533208,0.03352483840769405
10,2.0,0.5,0.4,3,1.0,1.8,spiral,0.15948599856952436,0.11249402916031,0.039935698137070846,0.033540129570457836
10,2.0,0.5,0.4,4,1.0,0.0,stripe,0.1574760765216099,0.1121415084516398,0.039683255476536936,0.0334875362562909
10,2.0,0.5,0.4,5,1.0,0.2,spiral,0.15741570376999114,0.1114213429148844,0.039675647917833824,0.033379835666893926
10,2.0,0.5,0.4,6,1.0,0.0,stripe,0.15705301486037876,0.1120348794886045,0.03962991481953737,0.03347161177604158
10,2.0,0.5,0.5,1,0.0,1.0,stripe,0.15717135694192794,0.10618210275143687,0.039644842910765574,0.032585595399108006
10,2.0,0.5,0.5,2,1.8,1.0,spiral,0.1554288203629036,0.10677627439995371,0.03942446199542913,0.03267663911725833
10,2.0,0.5,0.5,3,1.0,0.0,stripe,0.15630701298827648,0.10624869738532298,0.03953568173034031,0.032595812213430574
10,2.0,0.5,0.5,4,1.0,0.0,stripe,0.15745393702299304,0.10666655124563185,0.03968046585197722,0.032659845566939204
10,2.0,0.5,0.5,5,0.2,1.0,spiral,0.15419778306799028,0.10615132246487542,0.0392680255510753,0.03258087206703888
10,2.0,0.5,0.5,6,1.0,0.0,stripe,0.1574650463497274,0.10658721154913608,0.0396818656756115,0.032647696940080795
10,2.0,0.5,0.6,1,1.0,0.4,spiral,0.14554971571569986,0.08227788320409933,0.03815097845608941,0.028684121601349297
10,2.0,0.5,0.6,2,1.0,0.4,spiral,0.1443238001953468,0.0820703930432933,0.037989972386847926,0.02864793064835457
10,2.0,0.5,0.6,3,1.0,1.6,spiral,0.1444255660888431,0.08201889593485825,0.03800336381017384,0.02863894130984214
10,2.0,0.5,0.6,4,1.0,0.4,spiral,0.14467122519303915,0.08210148024330967,0.03803567078323178,0.028653355866863076
10,2.0,0.5,0.6,5,0.4,1.0,spiral,0.1461627051116376,0.08196355572752813,0.03823123135757434,0.028629277973348913
10,2.0,0.5,0.6,6,1.0,0.4,spiral,0.14406309151268948,0.08158108095680994,0.03795564404837434,0.028562402027282288
10,2.0,0.5,0.7,1,0.4,1.0,spiral,0.1427895494149935,0.07627714649634504,0.03778750447105412,0.027618317562144338
10,2.0,0.5,0.7,2,0.4,1.0,spiral,0.14379198366912097,0.076386707779628,0.03791991345838239,0.027638145339300174
10,2.0,0.5,0.7,3,0.4,1.0,spiral,0.14251818810517908,0.07674903366164726,0.037751581172869975,0.027703615948400536
10,2.0,0.5,0.7,4,1.0,0.4,spiral,0.14319566922630156,0.0766258800756895,0.037841203631267015,0.02768138003707357
10,2.0,0.5,0.7,5,0.4,1.0,spiral,0.14430583792911517,0.07642186493855355,0.03798760823335883,0.027644504867794892
10,2.0,0.5,0.7,6,0.4,1.0,spiral,0.143665628749688,0.07650995561736292,0.03790324903615625,0.02766043304385579
10,2.0,0.56,0.0,1,0.6,1.0,spiral,0.16456588171006553,0.15266422977971209,0.04056672056132533,0.03907227018995851
10,2.0,0.56,0.0,2,0.6,1.0,spiral,0.16616034773081573,0.1531275411594606,0.040762770726585275,0.039131514302344676
10,2.0,0.56,0.0,3,0.6,1.0,spiral,0.16442479109476957,0.15247959000892583,0.04054932688649339,0.03904863506051471
10,2.0,0.56,0.0,4,1.0,0.6,spiral,0.16582557481278415,0.1527275308850596,0.04072168645977032,0.039080369865836684
10,2.0,0.56,0.0,5,0.6,1.0,spiral,0.16614653994052578,0.15309536281449332,0.04076107701478529,0.03912740252233635
10,2.0,0.56,0.0,6,1.0,0.6,spiral,0.16354209027507466,0.15205676836935267,0.04044033756969329,0.03899445708935472
10,2.0,0.56,0.1,1,0.6,1.0,spiral,0.16705711681180238,0.15135828881295735,0.040872621253328294,0.03890479261131684
10,2.0,0.56,0.1,2,0.6,1.0,spiral,0.16720131757931944,0.1518148037144506,0.04089025771248201,0.03896341921783182
10,2.0,0.56,0.1,3,0.6,1.0,spiral,0.16682053538199332,0.153254051372781,0.04084366969090722,0.03914767571296935
10,2.0,0.56,0.1,4,0.6,1.0,spiral,0.1661929002229528,0.1528075325960959,0.0407667634505062,0.039090604062369756
10,2.0,0.56,0.1,5,0.6,1.0,spiral,0.1674615823368577,0.15113149504690865,0.04092207012564952,0.03887563440600148
10,2.0,0.56,0.1,6,0.6,1.0,spiral,0.1660062041098579,0.1511348756266467,0.04074385893725064,0.03887606919772712
10,2.0,0.56,0.2,1,0.4,1.0,spiral,0.1627669154844404,0.14809122686267728,0.04034438194897034,0.03848262294369723
10,2.0,0.56,0.2,2,0.6,1.0,spiral,0.16239350790408594,0.14799443193160453,0.04029807785789366,0.03847004444130583
10,2.0,0.56,0.2,3,0.6,1.0,spiral,0.16402755468050387,0.14899017667460013,0.040500315391426754,0.038599245675867824
10,2.0,0.56,0.2,4,1.0,0.6,spiral,0.16429426069250125,0.14866082321675336,0.04053322842958617,0.03855655887352415
10,2.0,0.56,0.2,5,0.6,1.0,spiral,0.16309547647808778,0.14703152023760857,0.04038508096786334,0.0383446893634058
10,2.0,0.56,0.2,6,1.0,0.6,spiral,0.16334935538462786,0.1479237793325172,0.04041650100944265,0.038460860538021925
10,2.0,0.56,0.3,1,0.6,1.0,spiral,0.16157024804900078,0.14004595776274803,0.040195801776927,0.037422714728189886
10,2.0,0.56,0.3,2,0.6,1.0,spiral,0.161927104756465,0.14046599797910211,0.040240167091659174,0.03747879373447098
10,2.0,0.56,0.3,3,0.6,1.0,spiral,0.16151508665082268,0.1396833366091154,0.0401889396041775,0.03737423398668063
10,2.0,0.56,0.3,4,0.6,1.0,spiral,0.16192184160560147,0.1402531866190973,0.04023951311902288,0.03745039206992329
10,2.0,0.56,0.3,5,0.6,1.0,spiral,0.1622888676874893,0.13901481540597213,0.040285092489342665,0.03728469061236423
10,2.0,0.56,0.3,6,1.0,1.4,spiral,0.16041228170498598,0.14031527014158987,0.04005150205734936,0.037458679920892815
10,2.0,0.56,0.4,1,1.0,0.2,spiral,0.16036333021519775,0.1298605201430903,0.04004539052315481,0.03603616518764036
10,2.0,0.56,0.4,2,0.6,1.0,spiral,0.15964750165958264,0.13005004423444527,0.03995591341210743,0.03606245197354795
10,2.0,0.56,0.4,3,1.0,0.0,stripe,0.16196666419209663,0.1294023711732291,0.04024508220790419,0.03597254107972206
10,2.0,0.56,0.4,4,1.0,0.0,stripe,0.1606147117693341,0.12904562913023176,0.040076765309756984,0.035922921530720714
10,2.0,0.56,0.4,5,1.0,0.2,spiral,0.16049701945794023,0.12874251223186856,0.04006207925931207,0.03588070682579547
10,2.0,0.56,0.4,6,1.0,0.0,stripe,0.16102282411571017,0.1286759618337747,0.04012764933505452,0.03587143178544379
10,2.0,0.56,0.5,1,1.0,0.0,stripe,0.17050155001978864,0.1094441626527394,0.041291833335393165,0.03308234614605491
10,2.0,0.56,0.5,2,0.0,1.0,stripe,0.16980622669546572,0.10998334254738033,0.04120755109145237,0.03316373660300967
10,2.0,0.56,0.5,3,0.0,1.0,stripe,0.16875882491134633,0.10946653194342978,0.04108026593284741,0.0330857268234249
10,2.0,0.56,0.5,4,1.0,0.0,stripe,0.1723910717663435,0.10959192154959455,0.041520003825426546,0.03310467059941762
10,2.0,0.56,0.5,5,0.0,1.0,stripe,0.16823369166519114,0.10975052788794755,0.04101630062123974,0.03312861721955016
10,2.0,0.56,0.5,6,1.0,0.0,stripe,0.1747752176424718,0.11016331086503954,0.041806126063350074,0.033190858811582374
10,2.0,0.56,0.6,1,1.0,0.0,stripe,0.16606804530378033,0.09694225773930118,0.040751447250837645,0.031135551663540696
10,2.0,0.56,0.6,2,0.0,1.0,stripe,0.16684420274478073,0.09715470203911745,0.040846566899163106,0.0311696490257939
10,2.0,0.56,0.6,3,1.0,0.0,stripe,0.16975333021464875,0.09728281038634091,0.04120113229204372,0.031190192430688997
10,2.0,0.56,0.6,4,1.0,0.0,stripe,0.16828398093201108,0.09688832574444557,0.04102243056329197,0.031126889620462495
10,2.0,0.56,0.6,5,0.0,1.0,stripe,0.16918296966048094,0.09690267258288775,0.041131857441705805,0.03112919410824632
10,2.0,0.56,0.6,6,1.0,0.0,stripe,0.1682759644214298,0.09709830229248259,0.04102145346296616,0.03116060049044026
10,2.0,0.56,0.7,1,1.0,0.0,stripe,0.167182444018991,0.0923121724600577,0.04088794981641791,0.030382918302898045
10,2.0,0.56,0.7,2,0.2,1.0,spiral,0.1638209025337719,0.0919677191712743,0.04047479493879764,0.030326179972306817
10,2.0,0.56,0.7,3,0.0,1.0,stripe,0.16453621793009512,0.09245027444295302,0.040563064224747016,0.030405636721330637
10,2.0,0.56,0.7,4,1.0,0.0,stripe,0.16804419123499986,0.092385459353942,0.04099319348806578,0.030394976452358374
10,2.0,0.56,0.7,5,0.0,1.0,stripe,0.16799293148026356,0.09207162790140945,0.04098694078365249,0.03034330698875939
10,2.0,0.56,0.7,6,0.0,1.0,stripe,0.16600291534749215,0.09200991497142684,0.040743455345305726,0.03033313616681052
10,2.0,0.66,0.0,1,1.0,0.8,spiral,0.19598121548759231,0.18834378963920598,0.044269765697097646,0.043398593253607426
10,2.0,0.66,0.0,2,1.0,1.2,spiral,0.19486158038368737,0.1889508414849183,0.044143128614053555,0.0434684761045195
10,2.0,0.66,0.0,3,0.8,1.0,spiral,0.19647392090680518,0.1888041631018741,0.04432537883727619,0.04345160101789969
10,2.0,0.66,0.0,4,0.8,1.0,spiral,0.19560221742093092,0.18913327782776682,0.04422693946238321,0.04348945594368442
10,2.0,0.66,0.0,5,1.0,0.8,spiral,0.19492113129991556,0.18907421462268142,0.04414987330671692,0.04348266489334358
10,2.0,0.66,0.0,6,1.0,0.8,spiral,0.19489713009984114,0.18921226610986597,0.044147155072534534,0.04349853630984219
10,2.0,0.66,0.1,1,1.0,0.6,spiral,0.19782393076952587,0.18589567199844167,0.04447740221388001,0.043115620371095405
10,2.0,0.66,0.1,2,0.8,1.0,spiral,0.19732287159645528,0.18739761744846992,0.04442103911396662,0.04328944645620569
10,2.0,0.66,0.1,3,1.0,0.6,spiral,0.19903482780221088,0.18731965070957873,0.044613319513594915,0.043280440236852805
10,2.0,0.66,0.1,4,1.0,1.4,spiral,0.199346944446189,0.18759285536857967,0.0446482860193075,0.04331199087649743
10,2.0,0.66,0.1,5,1.0,0.6,spiral,0.19762907011319758,0.1857302198043625,0.04445549123710114,0.04309642906371275
10,2.0,0.66,0.1,6,1.0,1.4,spiral,0.19789686900249603,0.18571817965963208,0.04448560092912043,0.04309503215680806
10,2.0,0.66,0.2,1,0.6,1.0,spiral,0.21898612914368498,0.17275339859506322,0.04679595379343015,0.041563613725837556
10,2.0,0.66,0.2,2,0.6,1.0,spiral,0.21586476316685238,0.173967896285864,0.04646124870974223,0.04170945891352033
10,2.0,0.66,0.2,3,0.6,1.0,spiral,0.21501850671428172,0.174371243132938,0.04637008806485941,0.04175778288330668
10,2.0,0.66,0.2,4,1.0,0.6,spiral,0.21431596479655668,0.17427136770914428,0.046294272301933496,0.041745822271114064
10,2.0,0.66,0.2,5,1.0,0.6,spiral,0.21593926586399004,0.17286555596338887,0.0464692657424227,0.04157710379083527
10,2.0,0.66,0.2,6,1.0,0.6,spiral,0.2115766367054046,0.17201224289936098,0.0459974604413553,0.04147435869297571
10,2.0,0.66,0.3,1,1.0,0.6,spiral,0.18447751648730276,0.1633667701335499,0.04295084591568631,0.04041865536278389
10,2.0,0.66,0.3,2,1.0,0.6,spiral,0.18256906266786893,0.16463600650329382,0.04272810113588819,0.040575362783750166
